date,mean temperature (degC)
2011-07-28,9.554545454545455
2011-07-29,10.945454545454545
2011-07-30,11.909090909090908
2011-07-31,13.090909090909092
2011-08-01,14.454545454545455
2011-08-02,14.97272727272727
2011-08-03,16.581818181818182
2011-08-04,17.536363636363635
2011-08-05,14.463636363636363
2011-08-06,11.627272727272727
2011-08-07,9.445454545454545
2011-08-08,9.663636363636364
2011-08-09,8.80909090909091
2011-08-10,9.990909090909092
2011-08-11,11.8
2011-08-12,9.563636363636364
2011-08-13,9.554545454545455
2011-08-14,11.045454545454545
2011-08-15,10.590909090909092
2011-08-16,14.018181818181818
2011-08-17,12.827272727272726
2011-08-18,10.827272727272726
2011-08-19,12.30909090909091
2011-08-20,12.30909090909091
2011-08-21,11.79090909090909
2011-08-22,11.427272727272728
2011-08-23,12.118181818181819
2011-08-24,12.681818181818182
2011-08-25,14.30909090909091
2011-08-26,10.290000000000001
2011-08-27,10.790000000000001
2011-08-28,11.129999999999999
2011-08-29,11.209090909090909
2011-08-30,8.936363636363636
2011-08-31,10.39090909090909
2011-09-01,11.254545454545454
2011-09-02,12.70909090909091
2011-09-03,14.936363636363637
2011-09-04,15.981818181818182
2011-09-05,13.572727272727274
2011-09-06,13.754545454545456
2011-09-07,9.527272727272727
2011-09-08,9.281818181818181
2011-09-09,9.409090909090908
2011-09-10,10.6
2011-09-11,10.9
2011-09-12,9.527272727272727
2011-09-13,12.381818181818181
2011-09-14,13.4
2011-09-15,11.263636363636364
2011-09-16,13.940000000000001
2011-09-17,15.27
2011-09-18,14.845454545454546
2011-09-19,17.900000000000002
2011-09-20,12.936363636363637
2011-09-21,13.2
2011-09-22,16.772727272727273
2011-09-23,12.818181818181818
2011-09-24,9.963636363636363
2011-09-25,11.981818181818182
2011-09-26,13.2
2011-09-27,16.454545454545453
2011-09-28,17.29090909090909
2011-09-29,13.118181818181819
2011-09-30,12.054545454545455
2011-10-01,11.254545454545456
2011-10-02,11.736363636363636
2011-10-03,11.10909090909091
2011-10-04,13.036363636363637
2011-10-05,13.636363636363637
2011-10-06,14.845454545454546
2011-10-07,14.981818181818182
2011-10-08,14.609090909090908
